id,sku,name,status,shopmill_sku,source_url,range,accuracy,resolution,notes
3503,3127-20,میکرومتر دیجیتال اینسایز (Insize) سه فک 20-16 میلی متر داخل سنج مدل 20-3127,matched,3127-20,https://shopmilltools.com/product/sm-3523/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%87-%D9%81%DA%A9-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-20-16-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C/,16-20mm,0.004mm,0.001mm,via:exact
3502,3203-6,میکرومتر اینسایز (Insize) 6-5 اینچ خارج سنج مدل 6-3203,matched,3203-6,https://shopmilltools.com/product/sm-3518/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-6-5-%D8%A7%DB%8C%D9%86%DA%86-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,5-6 اینچ,±0.00015 اینچ,0.0001اینچ - 0.01میلیمتر,via:exact
3501,3127-12,میکرومتر دیجیتال اینسایز (Insize) سه فک 12-10 میلی متر داخل سنج مدل 12-3127,matched,3127-12,https://shopmilltools.com/product/sm-3517/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%B3%D9%87-%D9%81%DA%A9-12-10-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3/,10-12mm,0.004mm,0.001mm,via:exact
3500,3127-10,میکرومتر دیجیتال اینسایز (Insize) سه فک 10-8 میلی متر داخل سنج مدل 10-3127,matched,3127-10,https://shopmilltools.com/product/sm-3511/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%B3%D9%87-%D9%81%DA%A9-10-8-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7/,8-10mm,0.004mm,0.001mm,via:exact
3499,3127-8,میکرومتر دیجیتال اینسایز (Insize) سه فک 8-6 میلی متر داخل سنج مدل 8-3127,matched,3127-8,https://shopmilltools.com/product/sm-3504/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%B3%D9%87-%D9%81%DA%A9/,6-8mm,0.004mm,0.001mm,via:exact
3498,3203-5,میکرومتر اینسایز (Insize) 5-4 اینچ خارج سنج مدل 5-3203,matched,3203-5,https://shopmilltools.com/product/sm-3500/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-5-4-%D8%A7%DB%8C%D9%86%DA%86-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,4-5 اینچ,±0.00015 اینچ,0.0001اینچ - 0.01میلیمتر,via:exact
3497,3203-4,میکرومتر اینسایز (Insize) 4-3 اینچ خارج سنج مدل 4-3203,matched,3203-4,https://shopmilltools.com/product/sm-3496/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-4-3-%D8%A7%DB%8C%D9%86%DA%86-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,3-4 اینچ,±0.00015 اینچ,0.0001اینچ - 0.01میلیمتر,via:exact
3496,3203-3,میکرومتر اینسایز (Insize) 3-2 اینچ خارج سنج مدل 3-3203,matched,3203-3,https://shopmilltools.com/product/sm-3491/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-3-2-%D8%A7%DB%8C%D9%86%DA%86-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,2-3 اینچ,±0.0001اینج,0.0001اینچ - 0.01میلیمتر,via:exact
3495,3203-2,میکرومتر اینسایز (Insize) 2-1 اینچ خارج سنج مدل 2-3203,matched,3203-2,https://shopmilltools.com/product/sm-3487/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-2-1-%D8%A7%DB%8C%D9%86%DA%86-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,1-2 اینچ,±0.0001اینج,0.0001اینچ - 0.01میلیمتر,via:exact
3494,2364-10,ضخامت سنج ساعتی 10 میلی متری اینسایز (Insize) مدل 10-2364,matched,2364-10,https://shopmilltools.com/product/sm-3474/%D8%B6%D8%AE%D8%A7%D9%85%D8%AA-%D8%B3%D9%86%D8%AC-%D8%B3%D8%A7%D8%B9%D8%AA%DB%8C-10-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-10mm,±0.02mm,0.001mm,via:exact
3493,2361-10,ضخامت سنج ساعتی 10میلی متری اینسایز (Insize) مدل 10-2361,matched,2361-10,https://shopmilltools.com/product/sm-3470/%D8%B6%D8%AE%D8%A7%D9%85%D8%AA-%D8%B3%D9%86%D8%AC-%D8%B3%D8%A7%D8%B9%D8%AA%DB%8C-10%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-10mm,0.1mm,0.05mm,via:exact
3492,2151-55,پرگار دیجیتالی داخل سنج 55-35 میلی متری اینسایز (Insize) مدل 55-2151,matched,2151-55,https://shopmilltools.com/product/sm-3464/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84%DB%8C-%D8%AF%D8%A7%D8%AE%D9%84-55-35-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C/,35-55mm,0.04mm,0.01mm,via:exact
3491,3203-1,میکرومتر اینسایز (Insize) 1-0 اینچ خارج سنج مدل 1-3203,matched,3203-1,https://shopmilltools.com/product/sm-3454/%D9%85%DB%8C%DA%A9%D8%B1%D9%88%D9%85%D8%AA%D8%B1-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC/,0-1 اینچ,±0.0001اینج,0.0001اینچ - 0.01میلیمتر,via:exact
3490,2151-35,پرگار دیجیتالی داخل 35-15 میلی متری اینسایز (Insize) مدل 35-2151,matched,2151-35,https://shopmilltools.com/product/sm-3453/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84%DB%8C-%D8%AF%D8%A7%D8%AE%D9%84-35-15-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C/,15-35mm,0.04mm,0.01mm,via:exact
3489,ISE-2DT,تراز دیجیتال اینسایز (Insize) مدل ISE-2DT,matched,ISE-2DT,https://shopmilltools.com/product/sm-3449/%D8%AA%D8%B1%D8%A7%D8%B2-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-2/,±30,دقت در محدوده °(3-0) برابر °0.03± و بالاتر از °3 برابر °0.05±,°0.01,via:exact
3488,2332-20,پرگار ساعتی خارج سنج 20-0 میلی متری اینسایز (Insize) مدل 20-2332,matched,2332-20,https://shopmilltools.com/product/sm-3406/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1-%D8%B3%D8%A7%D8%B9%D8%AA%DB%8C-%D8%AE%D8%A7%D8%B1%D8%AC-20-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-20mm,0.04mm,,via:exact
3487,2121-25,پرگار دیجیتالی داخل سنج 25-5 میلی متری اینسایز (Insize) مدل 25-2121,matched,2121-25,https://shopmilltools.com/product/sm-3382/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84%DB%8C-%D8%AF%D8%A7%D8%AE%D9%84-25-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,5-25mm,0.003mm,,via:exact
3486,4100-2122,گیج بلوک (راپورتر) 122 پارچه اینسایز (Insize) مدل 2122-4100,matched,4100-2122,https://shopmilltools.com/product/sm-3372/%DA%AF%DB%8C%D8%AC-%D8%A8%D9%84%D9%88%DA%A9-%D8%B1%D8%A7%D9%BE%D9%88%D8%B1%D8%AA%D8%B1-122-%D8%B9%D8%AF%D8%AF%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,,,,via:exact
3485,2170-1,تراز (شیب‌سنج) دیجیتال اینسایز (Insize) مدل 1-2170,matched,2170-1,https://shopmilltools.com/product/sm-3342/insize-digital-level-model-2170-1/,0-90 درجه,,0.01mm,via:exact
3484,2315-05,ساعت اینچی اندیکاتور اینسایز (insize) مدل 05-2315,matched,2315-05,https://shopmilltools.com/product/sm-3339/%D8%B3%D8%A7%D8%B9%D8%AA-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%D9%86%D8%AF%DB%8C%DA%A9%D8%A7%D8%AA%D9%88%D8%B1-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-2/,1 اینچ,,,via:exact
3483,2308-10,ساعت اندیکاتور اینسایز (Insize) مدل 10-2308,matched,2308-10,https://shopmilltools.com/product/sm-3337/insize-dial-indicator-model-2308-10/,0-10mm,0.017mm,,via:exact
3482,2307-025,ساعت اینچی اندیکاتور اینسایز (Insize) مدل 025-2307,matched,2307-025,https://shopmilltools.com/product/sm-3328/%D8%B3%D8%A7%D8%B9%D8%AA-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%D9%86%D8%AF%DB%8C%DA%A9%D8%A7%D8%AA%D9%88%D8%B1-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-0.25 اینچ,±0.001 اینچ,0.001 اینچ,via:exact
3481,2307-1,ساعت اینچی اندیکاتور اینسایز (Insize) مدل 1-2307,matched,2307-1,https://shopmilltools.com/product/sm-3318/%D8%B3%D8%A7%D8%B9%D8%AA-%D8%A7%DB%8C%D9%86%DA%86%DB%8C-%D8%A7%D9%86%D8%AF%DB%8C%DA%A9%D8%A7%D8%AA%D9%88%D8%B1/,1 اینچ,±0.001 اینچ، ±0.002 اینچ,0.001 اینچ,via:exact
3480,M26-1281,کولیس معمولی اینسایز (insize) چرخ دنده مدل M26-1281,matched,M26-1281,https://shopmilltools.com/product/sm-2895/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-%DA%86%D8%B1%D8%AE-%D8%AF%D9%86%D8%AF%D9%87-%D8%A7%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,1-26mm,±0.04mm,0.02mm,via:exact
3479,1106-1502,کولیس دیجیتال اینسایز (insize) 1.5 متری مدل 1502-1106,matched,1106-1502,https://shopmilltools.com/product/sm-2668/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84%DB%8C-1-5-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-1500mm,±0.11mm,0.01mm,via:exact
3478,1106-2003,کولیس دیجیتال 2 متری اینسایز (Insize) مدل 2003-1106,matched,1106-2003,https://shopmilltools.com/product/sm-2662/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84%DB%8C-2-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-2000mm,±0.14mm,0.01mm,via:exact
3477,1181-M25,کولیس دیجیتال اینسایز (Insize) چرخ دنده مدل 1181-M25,matched,1181-M25,https://shopmilltools.com/product/sm-2646/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84%DB%8C-%DA%86%D8%B1%D8%AE-%D8%AF%D9%86%D8%AF%D9%87-17-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-25mm,±0.04mm,0.01mm,via:exact
3476,1214-1500,کولیس اینسایز (Insize) 1.5 متری مدل 1500-1214,matched,1214-1500,https://shopmilltools.com/product/sm-2607/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-1-5-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-1500mm,±0.012mm,0.02mm,via:exact
3475,1214-1000,کولیس اینسایز (Insize) 1 متری مدل 1000-1214,matched,1214-1000,https://shopmilltools.com/product/sm-2594/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-1-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-1000mm,±0.08,0.02mm,via:exact
3474,1106-1002,کولیس دیجیتال اینسایز (Insize) 1 متری مدل 1002-1106,matched,1106-1002,https://shopmilltools.com/product/sm-2582/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84%DB%8C-1-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-1000mm,±0.08mm,0.01mm,via:exact
3473,1205-3002,کولیس اینسایز (Insize) 30 سانتی متر مدل 3002-1205,matched,1205-3002,https://shopmilltools.com/product/sm-2562/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-30-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-300mm,±0.03,0.02mm,via:exact
3472,1205-2002,کولیس اینسایز (Insize) 20 سانتی متر مدل 2002-1205,matched,1205-2002,https://shopmilltools.com/product/sm-2550/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-20-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-200mm,±0.03,0.02mm,via:exact
3471,1111-75,کولیس دیجیتال اینسایز (Insize) 7.5 سانتی متر مدل 75-1111,matched,1111-75,https://shopmilltools.com/product/sm-2532/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84%DB%8C-7-5-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-75mm,0.02mm,0.01mm,via:exact
3470,1205-1502,کولیس اینسایز (Insize) 15 سانتی متر مدل 1502-1205,matched,1205-1502,https://shopmilltools.com/product/sm-2528/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-15-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-150mm,,,via:exact
3469,1204-70,کولیس اینسایز (Insize) 7 سانتی متر مدل 70-1204,matched,1204-70,https://shopmilltools.com/product/sm-2517/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-7-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-70mm,,,via:exact
3468,1201-1003,کولیس اینسایز (Insize) 10 سانتی متر مدل 1003-1201,matched,1201-1003,https://shopmilltools.com/product/sm-2501/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-10-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2/,0-100mm,,,via:exact
2107,9723-400,تستر ولتاژ دیجیتالی اینسایز (Insize) مدل 400-9723,matched,9723-400,https://shopmilltools.com/product/sm-26637/insize-ac-phase-and-voltage-detector-model-9723-400/,,,,via:exact
2106,9722-250,فاز متر اینسایز (Insize) مدل 250-9722,matched,9722-250,https://shopmilltools.com/product/sm-26631/insize-voltage-tester-model-9722-250/,,,,via:exact
2105,9721-250,تستر ولتاژ دیجیتالی اینسایز (Insize) مدل 250-9721,matched,9721-250,https://shopmilltools.com/product/sm-26625/insize-digital-voltage-tester-model-9721-250/,,,,via:exact
2104,9351-130,صوت سنج دیجیتالی اینسایز (Insize) 30 – 130 دسی بل مدل 130-9351,matched,9351-130,https://shopmilltools.com/product/sm-26609/insize-digital-sound-level-meter-model-9351-130/,,±2db,0.1db,via:exact
2103,9247-190,مولتی متر هوشمند دیجیتال اینسایز (Insize) مدل 190-9247,matched,9247-190,https://shopmilltools.com/product/sm-26584/insize-smart-digital-multimeter-model-9247-190/,,,,via:exact
2102,9225-405,تاکومتر (دور سنج) اینسایز (Insize) مدل 405-9225,matched,9225-405,https://shopmilltools.com/product/sm-26570/insize-contact-non-contact-tachometer-model-9225-405/,,,,via:exact
2101,8602-200,ترازو دیجیتال 0.2 گرم تا 200 گرم اینسایز (Insize) مدل 200-8602,matched,8602-200,https://shopmilltools.com/product/sm-11139/%D8%AA%D8%B1%D8%A7%D8%B2%D9%88-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-0-2-%DA%AF%D8%B1%D9%85-%D8%AA%D8%A7-200-%DA%AF%D8%B1%D9%85-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-insize-%D9%85%D8%AF/,0.2g - 200g,0.2g - 2g : ±0.06g، 100g - 200g : ±0.28g، 2g - 60g : ±0.1g، 60g - 100g :±0.14g,0.02g,via:exact
2100,8601-100,ترازو دیجیتال اینسایز (Insize) 0.1-100g مدل 100-8601,matched,8601-100,https://shopmilltools.com/product/sm-26556/insize-electronic-pocket-scale-economic-type-model-8601-100/,0.1-100g,,0.01g,via:exact
2099,7522-610,ذره بین دو لنزه 6X و 10X اینسایز (Insize) مدل 610-7522,matched,7522-610,https://shopmilltools.com/product/sm-26464/insize-magnifier-with-two-lenses-model-7522-610/,,,,via:exact
2098,7350-160,ست رابط گیج داخل سیلندر 160-50 میلی متری اینسایز (Insize) مدل 160-7350,matched,7350-160,https://shopmilltools.com/product/sm-9883/%D8%B3%D8%AA-%D8%B1%D8%A7%D8%A8%D8%B7-%DA%AF%DB%8C%D8%AC-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%DB%8C%D9%84%D9%86%D8%AF%D8%B1-160-50-%D9%85%DB%8C%D9%84%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3/,,,,via:exact
2097,7262-300,پرگار خارج سنج 30 سانتی اینسایز (Insize) مدل 300-7262,matched,7262-300,https://shopmilltools.com/product/sm-10993/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC-30-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-insize-%D9%85%D8%AF%D9%84-300-7262/,0-320mm,,,via:exact
2096,7262-200,پرگار خارج سنج 20 سانتی اینسایز (Insize) مدل 200-7262,matched,7262-200,https://shopmilltools.com/product/sm-10990/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC-20-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-insize-%D9%85%D8%AF%D9%84-200-7262/,0-210mm,,,via:exact
2095,7262-150,پرگار خارج سنج 15 سانتی اینسایز (Insize) مدل 150-7262,matched,7262-150,https://shopmilltools.com/product/sm-10985/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%B3%D9%86%D8%AC-15-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-insize-%D9%85%D8%AF%D9%84-150-7262/,0-140mm,,,via:exact
2094,7261-300,پرگار داخل سنج 30 سانتی اینسایز (Insize) مدل 300-7261,matched,7261-300,https://shopmilltools.com/product/sm-10977/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%86%D8%AC-30-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-insize-%D9%85%D8%AF%D9%84-300-7261/,30-320mm,,,via:exact
2093,7261-200,پرگار داخل سنج 20 سانتی اینسایز (Insize) مدل 200-7261,matched,7261-200,https://shopmilltools.com/product/sm-10972/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%86%D8%AC-20-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-insize-%D9%85%D8%AF%D9%84-200-7261/,22-220mm,,,via:exact
2092,7261-150,پرگار داخل سنج 15 سانتی اینسایز (Insize) مدل 150-7261,matched,7261-150,https://shopmilltools.com/product/sm-10966/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1-%D8%AF%D8%A7%D8%AE%D9%84-%D8%B3%D9%86%D8%AC-15-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-insize-%D9%85%D8%AF%D9%84-150-7261/,20-170mm,,,via:exact
2091,7247-300,پرگار مستقیم 30 سانت اینسایز (Insize) مدل 300-7247,matched,7247-300,https://shopmilltools.com/product/sm-10898/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1-%D9%85%D8%B3%D8%AA%D9%82%DB%8C%D9%85-30-%D8%B3%D8%A7%D9%86%D8%AA-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-insize-%D9%85%D8%AF%D9%84-30-7247/,0-290mm,,,via:exact
2090,7247-200,پرگار مستقیم 20 سانت اینسایز (Insize) مدل 200-7247,matched,7247-200,https://shopmilltools.com/product/sm-10895/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1-%D9%85%D8%B3%D8%AA%D9%82%DB%8C%D9%85-20-%D8%B3%D8%A7%D9%86%D8%AA-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-insize-%D9%85%D8%AF%D9%84-20-7247/,0-190mm,,,via:exact
2089,7247-150,پرگار مستقیم 15 سانت اینسایز (Insize) مدل 150-7247,matched,7247-150,https://shopmilltools.com/product/sm-10890/insize-15-cm-straight-caliper-model-150-7247/,0-140mm,,,via:exact
2088,7205-200,گونیا مرکز یاب اینسایز (Insize) مدل 200-7205,matched,7205-200,https://shopmilltools.com/product/sm-23224/insize-center-marking-gages-model-7205-200/,200*150mm,±0.15mm,,via:exact
2087,7202-200,کولیس خط کش اینسایز (Insize) 20 سانتی متر مدل 200-7202,matched,7202-200,https://shopmilltools.com/product/sm-11001/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-%D8%AE%D8%B7-%DA%A9%D8%B4-20-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-insize-%D9%85%D8%AF%D9%84-200-7202/,0-200mm,0.1mm,0.1mm,via:exact
2086,7139-100,خط کش نواری 1 متری اینسایز (Insize) مدل 100-7139,matched,7139-100,https://shopmilltools.com/product/sm-23186/insize-self-adhesive-measuring-tapes-model-7139-100/,0-100cm,±0.4mm,,via:exact
2085,7120-200,کولیس خط کش اینسایز (Insize) 20 سانتی متر مدل 200-7120,matched,7120-200,https://shopmilltools.com/product/sm-10996/%DA%A9%D9%88%D9%84%DB%8C%D8%B3-%D8%AE%D8%B7-%DA%A9%D8%B4-20-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-insize-%D9%85%D8%AF%D9%84-200-7120/,0-200mm,0.1mm,0.1mm,via:exact
2084,7114-950,سیرکومتر قطر لوله 20 - 300 — 0-950mm,unmatched,,,,,,sku_not_in_shopmill
2083,7111-500,خط کش تاپ سیلندر 50 سانتی متری اینسایز (Insize) مدل 500-7111,matched,7111-500,https://shopmilltools.com/product/sm-10878/%D8%AE%D8%B7-%DA%A9%D8%B4-%D8%AA%D8%A7%D9%BE-%D8%B3%DB%8C%D9%84%D9%86%D8%AF%D8%B1-50-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-insize-%D9%85/,0-500mm,,,via:exact
2082,7111-300,خط کش تاب سیلندر اینسایز (Insize) 30 سانت مدل 300-7111,matched,7111-300,https://shopmilltools.com/product/sm-26358/insize-straight-edges-model-7111-300/,0-3000mm,,,via:exact
2081,7110-600,خط کش فلزی 60 سانتی اینسایز (Insize) مدل 600-7110,matched,7110-600,https://shopmilltools.com/product/sm-4370/insize-60cm-metal-rule-600-7110/,0-600mm,±0.45mm,,via:exact
2080,7110-500,خط کش فلزی 50 سانتی اینسایز (Insize) مدل 500-7110,matched,7110-500,https://shopmilltools.com/product/sm-4367/%D8%AE%D8%B7-%DA%A9%D8%B4-%D9%81%D9%84%D8%B2%DB%8C-50-%D8%B3%D8%A7%D9%86%D8%AA%DB%8C-%D8%A7%DB%8C%D9%86%D8%B3%D8%A7%DB%8C%D8%B2-%D9%85%D8%AF%D9%84-500-7110/,0-500mm,±0.27mm,,via:exact
2079,7110-300,خط کش فلزی 30 سانتی اینسایز (Insize) مدل 300-7110,matched,7110-300,https://shopmilltools.com/product/sm-4364/insize-30cm-metal-rule-300-7110/,0-300mm,±0.27,,via:exact
2078,7110-200,خط کش فلزی 20 سانتی اینسایز (Insize) مدل 200-7110,matched,7110-200,https://shopmilltools.com/product/sm-4360/insize-20cm-metal-rule-200-7110/,0-200mm,±0.18mm,,via:exact
