product_id,brand,sku,current_base_price,proposed_base_price,price_delta,price_source_id,price_source_url,price_source_date,price_source_value,price_rule,unit,identity_match,snapshot_sha256
2286,MITUTOYO,2046A,8340000.00,9702500,1362500.00,mitutoyoiran:3618,https://www.mitutoyoiran.com/product/%d8%b3%d8%a7%d8%b9%d8%aa-%d8%a7%d9%86%d8%af%db%8c%da%a9%d8%a7%d8%aa%d9%88%d8%b1-%da%a9%d9%88%d8%b1%d8%b3-%db%b1%db%b0-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1/,2026-09-09T13:20:11Z,9702500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2287,MITUTOYO,2109A,17500000.00,20357500,2857500.00,mitutoyoiran:3619,https://www.mitutoyoiran.com/product/%d8%b3%d8%a7%d8%b9%d8%aa-%d8%a7%d9%86%d8%af%db%8c%da%a9%d8%a7%d8%aa%d9%88%d8%b1-%da%a9%d9%88%d8%b1%d8%b3-%db%b1-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1/,2026-09-09T13:20:11Z,20357500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2292,MITUTOYO,293-340,32600000.00,37907500,5307500.00,mitutoyoiran:4175,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-%db%b2%db%b5-%db%b0-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1%d8%a7%db%8c%d9%86%da%86-%d9%88-%d9%85%db%8c/,2026-09-09T13:20:11Z,37907500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2293,MITUTOYO,2044A,12620000.00,14685000,2065000.00,mitutoyoiran:4183,https://www.mitutoyoiran.com/product/%d8%b3%d8%a7%d8%b9%d8%aa-%d8%a7%d9%86%d8%af%db%8c%da%a9%d8%a7%d8%aa%d9%88%d8%b1-%d8%b9%d9%82%d8%b1%d8%a8%d9%87-%d8%a7%db%8c-5-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%af%d9%82%d8%aa-0-01/,2026-09-09T13:20:11Z,14685000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2294,MITUTOYO,2119A,29130000.00,33882500,4752500.00,mitutoyoiran:4184,https://www.mitutoyoiran.com/product/%d8%b3%d8%a7%d8%b9%d8%aa-%d8%a7%d9%86%d8%af%db%8c%da%a9%d8%a7%d8%aa%d9%88%d8%b1-%d8%b9%d9%82%d8%b1%d8%a8%d9%87-%d8%a7%db%8c-5-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%af%d9%82%d8%aa-0-001/,2026-09-09T13:20:11Z,33882500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2295,MITUTOYO,513-405A,18990000.00,22085000,3095000.00,mitutoyoiran:4197,https://www.mitutoyoiran.com/product/%d8%b3%d8%a7%d8%b9%d8%aa-%d8%b4%db%8c%d8%b7%d9%88%d9%86%da%a9%db%8c-%da%a9%d9%88%d8%b1%d8%b3-0-2-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%af%d9%82%d8%aa-0-002-%d8%af%d9%88-%d9%85%db%8c%da%a9/,2026-09-09T13:20:11Z,22085000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2297,MITUTOYO,103-143,26440000.00,30750000,4310000.00,mitutoyoiran:4201,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-175-150-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%af%d9%82%d8%aa-0-01-%d8%ae%d8%a7%d8%b1/,2026-09-09T13:20:11Z,30750000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2298,MITUTOYO,103-144,28360000.00,32982500,4622500.00,mitutoyoiran:4203,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d8%a7%d8%af%d9%87-%d9%85%d8%b9%d9%85%d9%88%d9%84%db%8c-200-175-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%af%d9%82%d8%aa-0-01-%d8%ae%d8%a7/,2026-09-09T13:20:11Z,32982500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2299,MITUTOYO,103-129,10650000.00,12385000,1735000.00,mitutoyoiran:4205,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d9%85%d8%b9%d9%85%d9%88%d9%84%db%8c-25-0-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%af%d9%82%d8%aa-0-001-%d9%85/,2026-09-09T13:20:11Z,12385000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2300,MITUTOYO,103-130,12980000.00,15100000,2120000.00,mitutoyoiran:4207,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d9%85%d8%b9%d9%85%d9%88%d9%84%db%8c-%d9%88%d8%b1%d9%86%db%8c%d9%87-50-25-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%af%d9%82%d8%aa-0-001-%d9%85/,2026-09-09T13:20:11Z,15100000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2301,MITUTOYO,145-186,47000000.00,54660000,7660000.00,mitutoyoiran:4209,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%af%d8%a7%d8%ae%d9%84-%d8%b3%d9%86%d8%ac-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d8%b3%d8%a7%d8%af%d9%87-50-25-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1/,2026-09-09T13:20:11Z,54660000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2302,MITUTOYO,104-135A,59570000.00,69277500,9707500.00,mitutoyoiran:4212,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d8%a7%d8%af%d9%87-%d8%b3%d8%b1%d8%aa%d8%b9%d9%88%db%8c%d8%b6-%d8%b4%d9%88-150-0-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%ae%d8%a7%d8%b1/,2026-09-09T13:20:11Z,69277500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2303,MITUTOYO,104-142A,95510000.00,111062500,15552500.00,mitutoyoiran:4214,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d8%b3%d8%b1%d8%aa%d8%b9%d9%88%db%8c%d8%b6-%d8%b4%d9%88-400-300-%d9%85%db%8c%d9%84%db%8c%d9%85/,2026-09-09T13:20:11Z,111062500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2304,MITUTOYO,104-143A,107900000.00,125470000,17570000.00,mitutoyoiran:4216,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d8%b3%d8%b1%d8%aa%d8%b9%d9%88%db%8c%d8%b6-%d8%b4%d9%88-500-400-%d9%85%db%8c%d9%84%db%8c%d9%85/,2026-09-09T13:20:11Z,125470000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2305,MITUTOYO,104-144A,140770000.00,163687500,22917500.00,mitutoyoiran:4218,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d8%b3%d8%b1%d8%aa%d8%b9%d9%88%db%8c%d8%b6-%d8%b4%d9%88-600-500-%d9%85%db%8c%d9%84%db%8c%d9%85/,2026-09-09T13:20:11Z,163687500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2306,MITUTOYO,104-145A,,183027500,,mitutoyoiran:4221,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d8%b3%d8%b1%d8%aa%d8%b9%d9%88%db%8c%d8%b6-%d8%b4%d9%88-700-600-%d9%85%db%8c%d9%84%db%8c%d9%85/,2026-09-09T13:20:11Z,183027500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2307,MITUTOYO,104-141A,75900000.00,88265000,12365000.00,mitutoyoiran:4223,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d8%b3%d8%b1%d8%aa%d8%b9%d9%88%db%8c%d8%b6-%d8%b4%d9%88-300-200%d9%85%db%8c%d9%84%db%8c%d9%85/,2026-09-09T13:20:11Z,88265000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2308,MITUTOYO,104-146A,187690000.00,218247500,30557500.00,mitutoyoiran:4225,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d8%b3%d8%b1%d8%aa%d8%b9%d9%88%db%8c%d8%b6-%d8%b4%d9%88-800-700-%d9%85%db%8c%d9%84%db%8c%d9%85/,2026-09-09T13:20:11Z,218247500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2309,MITUTOYO,104-147A,222420000.00,258637500,36217500.00,mitutoyoiran:4227,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-%d8%b3%d8%b1%d8%aa%d8%b9%d9%88%db%8c%d8%b6-%d8%b4%d9%88-900-800-%d9%85%db%8c%d9%84%db%8c%d9%85/,2026-09-09T13:20:11Z,258637500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2310,MITUTOYO,104-148A,262530000.00,305275000,42745000.00,mitutoyoiran:4231,https://www.mitutoyoiran.com/product/4231/,2026-09-09T13:20:11Z,305275000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU_AND_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2311,MITUTOYO,534-113,84610000.00,98390000,13780000.00,mitutoyoiran:4234,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-30-%d8%b3%d8%a7%d9%86%d8%aa-%d9%81%da%a9-%d8%a8%d9%84%d9%86%d8%af-%d9%81%da%a9-9-%d8%b3%d8%a7%d9%86%d8%aa/,2026-09-09T13:20:11Z,98390000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2312,MITUTOYO,534-114,137010000.00,159320000,22310000.00,mitutoyoiran:4236,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-50-%d8%b3%d8%a7%d9%86%d8%aa-%d9%81%da%a9-%d8%a8%d9%84%d9%86%d8%af-%d9%81%da%a9-20-%d8%b3%d8%a7%d9%86%d8%aa/,2026-09-09T13:20:11Z,159320000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2313,MITUTOYO,534-115,,255555000,,mitutoyoiran:4238,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-75-%d8%b3%d8%a7%d9%86%d8%aa-%d9%81%da%a9-%d8%a8%d9%84%d9%86%d8%af-%d9%81%da%a9-20-%d8%b3%d8%a7%d9%86%d8%aa/,2026-09-09T13:20:11Z,255555000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2314,MITUTOYO,534-116,,338907500,,mitutoyoiran:4240,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-100-%d8%b3%d8%a7%d9%86%d8%aa-%d9%81%da%a9-%d8%a8%d9%84%d9%86%d8%af-%d9%81%da%a9-20-%d8%b3%d8%a7%d9%86%d8%aa/,2026-09-09T13:20:11Z,338907500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2316,MITUTOYO,551-341,123140000.00,143192500,20052500.00,mitutoyoiran:4244,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-30-%d8%b3%d8%a7%d9%86%d8%aa-%d9%81%da%a9-%d8%a8%d9%84%d9%86%d8%af-%d9%81%da%a9-15-%d8%b3%d8%a7%d9%86%d8%aa-%d8%af%d9%82/,2026-09-09T13:20:11Z,143192500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2318,MITUTOYO,160-153,95590000.00,111160000,15570000.00,mitutoyoiran:4248,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-60-%d8%b3%d8%a7%d9%86%d8%aa-%d9%81%da%a9-10-%d8%b3%d8%a7%d9%86%d8%aa-%d8%af%d9%82%d8%aa-0-02-%d8%aa%da%a9/,2026-09-09T13:20:11Z,111160000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2319,MITUTOYO,160-155,184780000.00,111160000,-73620000.00,mitutoyoiran:4251,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-100-%d8%b3%d8%a7%d9%86%d8%aa-%d9%81%da%a9-14-%d8%b3%d8%a7%d9%86%d8%aa-%d8%af%d9%82%d8%aa-0-02-%d8%aa%da%a9/,2026-09-09T13:20:11Z,111160000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2320,MITUTOYO,500-505,177160000.00,206002500,28842500.00,mitutoyoiran:4253,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-45-%d8%b3%d8%a7%d9%86%d8%aa-%d8%af%d9%88-%d9%81%da%a9-%d8%af%d9%82%d8%aa-0-01%d9%81%da%a9-9-%d8%b3%d8%a7%d9%86%d8%aa/,2026-09-09T13:20:11Z,206002500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2321,MITUTOYO,500-506,191960000.00,223210000,31250000.00,mitutoyoiran:4255,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-60-%d8%b3%d8%a7%d9%86%d8%aa-%d8%af%d9%88-%d9%81%da%a9-%d8%af%d9%82%d8%aa-0-01%d9%81%da%a9-9-%d8%b3%d8%a7%d9%86%d8%aa/,2026-09-09T13:20:11Z,223210000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2322,MITUTOYO,500-507,355370000.00,413230000,57860000.00,mitutoyoiran:4257,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-100%d8%b3%d8%a7%d9%86%d8%aa-1-%d9%85%d8%aa%d8%b1%db%8c-%d8%af%d9%88-%d9%81%da%a9-%d8%af%d9%82%d8%aa-0-01%d9%81%da%a9-9/,2026-09-09T13:20:11Z,413230000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2324,MITUTOYO,368-165,82770000.00,96247500,13477500.00,mitutoyoiran:4265,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d9%87-%d9%81%da%a9-%d8%af%d8%a7%d8%ae%d9%84-%d8%b3%d9%86%d8%ac-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-20-16-%d9%85%db%8c%d9%84/,2026-09-09T13:20:11Z,96247500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2325,MITUTOYO,368-166,,100407500,,mitutoyoiran:4267,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d9%87-%d9%81%da%a9-%d8%af%d8%a7%d8%ae%d9%84-%d8%b3%d9%86%d8%ac-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-25-20-%d9%85%db%8c%d9%84/,2026-09-09T13:20:11Z,100407500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2326,MITUTOYO,368-168,110310000.00,128270000,17960000.00,mitutoyoiran:4269,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d9%87-%d9%81%da%a9-%d8%af%d8%a7%d8%ae%d9%84-%d8%b3%d9%86%d8%ac-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-40-30-%d9%85%db%8c%d9%84/,2026-09-09T13:20:11Z,128270000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2327,MITUTOYO,368-169,113320000.00,131777500,18457500.00,mitutoyoiran:4273,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d9%87-%d9%81%da%a9-%d8%af%d8%a7%d8%ae%d9%84-%d8%b3%d9%86%d8%ac-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-50-40-%d9%85%db%8c%d9%84/,2026-09-09T13:20:11Z,131777500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2329,MITUTOYO,368-171,125900000.00,146397500,20497500.00,mitutoyoiran:4277,https://www.mitutoyoiran.com/product/%d9%85%db%8c%da%a9%d8%b1%d9%88%d9%85%d8%aa%d8%b1-%d8%b3%d9%87-%d9%81%da%a9-%d8%af%d8%a7%d8%ae%d9%84-%d8%b3%d9%86%d8%ac-%d8%b3%d8%a7%d8%af%d9%87-%d9%88%d8%b1%d9%86%db%8c%d9%87-75-62-%d9%85%db%8c%d9%84/,2026-09-09T13:20:11Z,146397500,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2330,MITUTOYO,571-211,78740000.00,91560000,12820000.00,mitutoyoiran:4322,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%b9%d9%85%d9%82-%d8%b3%d9%86%d8%ac-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-15-%d8%b3%d8%a7%d9%86%d8%aa-%d8%af%d9%82%d8%aa-0-01/,2026-09-09T13:20:11Z,91560000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2331,MITUTOYO,571-212,88310000.00,102730000,14420000.00,mitutoyoiran:4326,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%b9%d9%85%d9%82-%d8%b3%d9%86%d8%ac-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-20-%d8%b3%d8%a7%d9%86%d8%aa-%d8%af%d9%82%d8%aa-0-01/,2026-09-09T13:20:11Z,102730000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2332,MITUTOYO,571-213,104740000.00,121800000,17060000.00,mitutoyoiran:4327,https://www.mitutoyoiran.com/product/%da%a9%d9%88%d9%84%db%8c%d8%b3-%d8%b9%d9%85%d9%82-%d8%b3%d9%86%d8%ac-%d8%af%db%8c%d8%ac%db%8c%d8%aa%d8%a7%d9%84-30-%d8%b3%d8%a7%d9%86%d8%aa-%d8%af%d9%82%d8%aa-0-01-%d8%a7%db%8c%d9%86%da%86-%d9%88/,2026-09-09T13:20:11Z,121800000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_MODEL,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
2333,MITUTOYO,7305A,,31635000,,mitutoyoiran:4329,https://www.mitutoyoiran.com/product/%d8%b6%d8%ae%d8%a7%d9%85%d8%aa-%d8%b3%d9%86%d8%ac-%d8%b3%d8%a7%d8%b9%d8%aa%db%8c-20-0-%d9%85%db%8c%d9%84%db%8c%d9%85%d8%aa%d8%b1-%d8%af%d9%82%d8%aa-0-01%d8%b6%d8%ae%d8%a7%d9%85%d8%aa-%d8%b3%d9%86/,2026-09-09T13:20:11Z,31635000,KARZAR_PRICE=CURRENT_MITUTOYOIRAN_CUSTOMER_PRICE,IRT_toman_major_unit0,EXACT_SKU,079a2a6d73870d59d4a30b1d60e3096c218e0dde81679e46e658edb65a2e071a
